GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1500000US420032904003,420032904003,"Block Group 3, Census Tract 2904, Allegheny County, Pennsylvania",724,181
1500000US420032904004,420032904004,"Block Group 4, Census Tract 2904, Allegheny County, Pennsylvania",910,309
1500000US420032904005,420032904005,"Block Group 5, Census Tract 2904, Allegheny County, Pennsylvania",634,229
1500000US420033001001,420033001001,"Block Group 1, Census Tract 3001, Allegheny County, Pennsylvania",420,334
1500000US420033001002,420033001002,"Block Group 2, Census Tract 3001, Allegheny County, Pennsylvania",651,382
1500000US420033001003,420033001003,"Block Group 3, Census Tract 3001, Allegheny County, Pennsylvania",589,206
1500000US420033001004,420033001004,"Block Group 4, Census Tract 3001, Allegheny County, Pennsylvania",1501,576
1500000US420033001005,420033001005,"Block Group 5, Census Tract 3001, Allegheny County, Pennsylvania",635,308
1500000US420033001006,420033001006,"Block Group 6, Census Tract 3001, Allegheny County, Pennsylvania",414,190
1500000US420033102001,420033102001,"Block Group 1, Census Tract 3102, Allegheny County, Pennsylvania",524,148
1500000US420033102002,420033102002,"Block Group 2, Census Tract 3102, Allegheny County, Pennsylvania",791,216
1500000US420033102003,420033102003,"Block Group 3, Census Tract 3102, Allegheny County, Pennsylvania",628,195
1500000US420033102004,420033102004,"Block Group 4, Census Tract 3102, Allegheny County, Pennsylvania",922,407
1500000US420033102005,420033102005,"Block Group 5, Census Tract 3102, Allegheny County, Pennsylvania",723,166
1500000US420033103001,420033103001,"Block Group 1, Census Tract 3103, Allegheny County, Pennsylvania",986,100
1500000US420033204001,420033204001,"Block Group 1, Census Tract 3204, Allegheny County, Pennsylvania",874,206
1500000US420033204002,420033204002,"Block Group 2, Census Tract 3204, Allegheny County, Pennsylvania",716,161
1500000US420033204003,420033204003,"Block Group 3, Census Tract 3204, Allegheny County, Pennsylvania",524,109
1500000US420033206001,420033206001,"Block Group 1, Census Tract 3206, Allegheny County, Pennsylvania",1198,188
1500000US420033206002,420033206002,"Block Group 2, Census Tract 3206, Allegheny County, Pennsylvania",990,213
1500000US420033207001,420033207001,"Block Group 1, Census Tract 3207, Allegheny County, Pennsylvania",961,142
1500000US420033207002,420033207002,"Block Group 2, Census Tract 3207, Allegheny County, Pennsylvania",475,115
1500000US420034011001,420034011001,"Block Group 1, Census Tract 4011, Allegheny County, Pennsylvania",1406,323
1500000US420034011002,420034011002,"Block Group 2, Census Tract 4011, Allegheny County, Pennsylvania",1400,367
1500000US420034011003,420034011003,"Block Group 3, Census Tract 4011, Allegheny County, Pennsylvania",760,242
1500000US420034011004,420034011004,"Block Group 4, Census Tract 4011, Allegheny County, Pennsylvania",1103,347
1500000US420034012001,420034012001,"Block Group 1, Census Tract 4012, Allegheny County, Pennsylvania",564,263
1500000US420034012002,420034012002,"Block Group 2, Census Tract 4012, Allegheny County, Pennsylvania",751,188
1500000US420034012003,420034012003,"Block Group 3, Census Tract 4012, Allegheny County, Pennsylvania",764,290
1500000US420034012004,420034012004,"Block Group 4, Census Tract 4012, Allegheny County, Pennsylvania",888,253
1500000US420034013001,420034013001,"Block Group 1, Census Tract 4013, Allegheny County, Pennsylvania",1445,218
1500000US420034013002,420034013002,"Block Group 2, Census Tract 4013, Allegheny County, Pennsylvania",517,101
1500000US420034013003,420034013003,"Block Group 3, Census Tract 4013, Allegheny County, Pennsylvania",860,131
1500000US420034020001,420034020001,"Block Group 1, Census Tract 4020, Allegheny County, Pennsylvania",648,167
1500000US420034020002,420034020002,"Block Group 2, Census Tract 4020, Allegheny County, Pennsylvania",663,155
1500000US420034020003,420034020003,"Block Group 3, Census Tract 4020, Allegheny County, Pennsylvania",1248,234
1500000US420034020004,420034020004,"Block Group 4, Census Tract 4020, Allegheny County, Pennsylvania",661,143
1500000US420034035001,420034035001,"Block Group 1, Census Tract 4035, Allegheny County, Pennsylvania",1086,318
1500000US420034035002,420034035002,"Block Group 2, Census Tract 4035, Allegheny County, Pennsylvania",690,205
1500000US420034035003,420034035003,"Block Group 3, Census Tract 4035, Allegheny County, Pennsylvania",908,261
1500000US420034035004,420034035004,"Block Group 4, Census Tract 4035, Allegheny County, Pennsylvania",1052,309
1500000US420034035005,420034035005,"Block Group 5, Census Tract 4035, Allegheny County, Pennsylvania",745,188
1500000US420034040001,420034040001,"Block Group 1, Census Tract 4040, Allegheny County, Pennsylvania",1407,93
1500000US420034050001,420034050001,"Block Group 1, Census Tract 4050, Allegheny County, Pennsylvania",616,95
1500000US420034050002,420034050002,"Block Group 2, Census Tract 4050, Allegheny County, Pennsylvania",468,102
1500000US420034060001,420034060001,"Block Group 1, Census Tract 4060, Allegheny County, Pennsylvania",1592,160
1500000US420034060002,420034060002,"Block Group 2, Census Tract 4060, Allegheny County, Pennsylvania",774,139
1500000US420034070011,420034070011,"Block Group 1, Census Tract 4070.01, Allegheny County, Pennsylvania",684,237
1500000US420034070012,420034070012,"Block Group 2, Census Tract 4070.01, Allegheny County, Pennsylvania",1286,338
1500000US420034070013,420034070013,"Block Group 3, Census Tract 4070.01, Allegheny County, Pennsylvania",1571,347
1500000US420034070014,420034070014,"Block Group 4, Census Tract 4070.01, Allegheny County, Pennsylvania",1557,376
1500000US420034070021,420034070021,"Block Group 1, Census Tract 4070.02, Allegheny County, Pennsylvania",1378,226
1500000US420034070022,420034070022,"Block Group 2, Census Tract 4070.02, Allegheny County, Pennsylvania",1112,217
1500000US420034070023,420034070023,"Block Group 3, Census Tract 4070.02, Allegheny County, Pennsylvania",1099,391
1500000US420034070024,420034070024,"Block Group 4, Census Tract 4070.02, Allegheny County, Pennsylvania",3213,337
1500000US420034080011,420034080011,"Block Group 1, Census Tract 4080.01, Allegheny County, Pennsylvania",1078,206
1500000US420034080012,420034080012,"Block Group 2, Census Tract 4080.01, Allegheny County, Pennsylvania",2645,336
1500000US420034080013,420034080013,"Block Group 3, Census Tract 4080.01, Allegheny County, Pennsylvania",1578,268
1500000US420034080021,420034080021,"Block Group 1, Census Tract 4080.02, Allegheny County, Pennsylvania",3757,446
1500000US420034080022,420034080022,"Block Group 2, Census Tract 4080.02, Allegheny County, Pennsylvania",2431,403
1500000US420034090001,420034090001,"Block Group 1, Census Tract 4090, Allegheny County, Pennsylvania",4149,521
1500000US420034090002,420034090002,"Block Group 2, Census Tract 4090, Allegheny County, Pennsylvania",2059,588
1500000US420034090003,420034090003,"Block Group 3, Census Tract 4090, Allegheny County, Pennsylvania",3668,549
1500000US420034090004,420034090004,"Block Group 4, Census Tract 4090, Allegheny County, Pennsylvania",2601,485
1500000US420034100001,420034100001,"Block Group 1, Census Tract 4100, Allegheny County, Pennsylvania",1230,75
1500000US420034110001,420034110001,"Block Group 1, Census Tract 4110, Allegheny County, Pennsylvania",1246,333
1500000US420034110002,420034110002,"Block Group 2, Census Tract 4110, Allegheny County, Pennsylvania",3088,422
1500000US420034110003,420034110003,"Block Group 3, Census Tract 4110, Allegheny County, Pennsylvania",3580,443
1500000US420034120011,420034120011,"Block Group 1, Census Tract 4120.01, Allegheny County, Pennsylvania",2510,309
1500000US420034120012,420034120012,"Block Group 2, Census Tract 4120.01, Allegheny County, Pennsylvania",1716,424
1500000US420034120013,420034120013,"Block Group 3, Census Tract 4120.01, Allegheny County, Pennsylvania",2003,345
1500000US420034120014,420034120014,"Block Group 4, Census Tract 4120.01, Allegheny County, Pennsylvania",2646,372
1500000US420034120021,420034120021,"Block Group 1, Census Tract 4120.02, Allegheny County, Pennsylvania",3144,251
1500000US420034120022,420034120022,"Block Group 2, Census Tract 4120.02, Allegheny County, Pennsylvania",2209,253
1500000US420034131001,420034131001,"Block Group 1, Census Tract 4131, Allegheny County, Pennsylvania",1288,381
1500000US420034131002,420034131002,"Block Group 2, Census Tract 4131, Allegheny County, Pennsylvania",2197,409
1500000US420034131003,420034131003,"Block Group 3, Census Tract 4131, Allegheny County, Pennsylvania",1226,404
1500000US420034131004,420034131004,"Block Group 4, Census Tract 4131, Allegheny County, Pennsylvania",2437,418
1500000US420034132011,420034132011,"Block Group 1, Census Tract 4132.01, Allegheny County, Pennsylvania",820,146
1500000US420034132012,420034132012,"Block Group 2, Census Tract 4132.01, Allegheny County, Pennsylvania",1213,185
1500000US420034132013,420034132013,"Block Group 3, Census Tract 4132.01, Allegheny County, Pennsylvania",1560,181
1500000US420034132021,420034132021,"Block Group 1, Census Tract 4132.02, Allegheny County, Pennsylvania",1027,168
1500000US420034132022,420034132022,"Block Group 2, Census Tract 4132.02, Allegheny County, Pennsylvania",1723,168
1500000US420034133001,420034133001,"Block Group 1, Census Tract 4133, Allegheny County, Pennsylvania",1536,195
1500000US420034133002,420034133002,"Block Group 2, Census Tract 4133, Allegheny County, Pennsylvania",2504,198
1500000US420034133003,420034133003,"Block Group 3, Census Tract 4133, Allegheny County, Pennsylvania",654,148
1500000US420034134001,420034134001,"Block Group 1, Census Tract 4134, Allegheny County, Pennsylvania",1409,197
1500000US420034134002,420034134002,"Block Group 2, Census Tract 4134, Allegheny County, Pennsylvania",1271,231
1500000US420034134003,420034134003,"Block Group 3, Census Tract 4134, Allegheny County, Pennsylvania",1612,182
1500000US420034135001,420034135001,"Block Group 1, Census Tract 4135, Allegheny County, Pennsylvania",758,195
1500000US420034135002,420034135002,"Block Group 2, Census Tract 4135, Allegheny County, Pennsylvania",2269,304
1500000US420034135003,420034135003,"Block Group 3, Census Tract 4135, Allegheny County, Pennsylvania",1458,274
1500000US420034135004,420034135004,"Block Group 4, Census Tract 4135, Allegheny County, Pennsylvania",1910,341
1500000US420034141011,420034141011,"Block Group 1, Census Tract 4141.01, Allegheny County, Pennsylvania",2140,362
1500000US420034141012,420034141012,"Block Group 2, Census Tract 4141.01, Allegheny County, Pennsylvania",1121,222
1500000US420034141013,420034141013,"Block Group 3, Census Tract 4141.01, Allegheny County, Pennsylvania",1006,326
1500000US420034141014,420034141014,"Block Group 4, Census Tract 4141.01, Allegheny County, Pennsylvania",1127,304
1500000US420034141021,420034141021,"Block Group 1, Census Tract 4141.02, Allegheny County, Pennsylvania",2836,341
1500000US420034141022,420034141022,"Block Group 2, Census Tract 4141.02, Allegheny County, Pennsylvania",2707,334
1500000US420034141023,420034141023,"Block Group 3, Census Tract 4141.02, Allegheny County, Pennsylvania",1893,309
1500000US420034142001,420034142001,"Block Group 1, Census Tract 4142, Allegheny County, Pennsylvania",3318,467
1500000US420034142002,420034142002,"Block Group 2, Census Tract 4142, Allegheny County, Pennsylvania",1092,261
1500000US420034142003,420034142003,"Block Group 3, Census Tract 4142, Allegheny County, Pennsylvania",1232,242
1500000US420034150011,420034150011,"Block Group 1, Census Tract 4150.01, Allegheny County, Pennsylvania",1111,340
1500000US420034150012,420034150012,"Block Group 2, Census Tract 4150.01, Allegheny County, Pennsylvania",1434,225
1500000US420034150013,420034150013,"Block Group 3, Census Tract 4150.01, Allegheny County, Pennsylvania",2227,290
1500000US420034150021,420034150021,"Block Group 1, Census Tract 4150.02, Allegheny County, Pennsylvania",1339,156
1500000US420034150022,420034150022,"Block Group 2, Census Tract 4150.02, Allegheny County, Pennsylvania",1176,142
1500000US420034160001,420034160001,"Block Group 1, Census Tract 4160, Allegheny County, Pennsylvania",910,117
1500000US420034160002,420034160002,"Block Group 2, Census Tract 4160, Allegheny County, Pennsylvania",743,84
1500000US420034171001,420034171001,"Block Group 1, Census Tract 4171, Allegheny County, Pennsylvania",842,125
1500000US420034171002,420034171002,"Block Group 2, Census Tract 4171, Allegheny County, Pennsylvania",595,92
1500000US420034171003,420034171003,"Block Group 3, Census Tract 4171, Allegheny County, Pennsylvania",632,100
1500000US420034172001,420034172001,"Block Group 1, Census Tract 4172, Allegheny County, Pennsylvania",1319,84
1500000US420034180001,420034180001,"Block Group 1, Census Tract 4180, Allegheny County, Pennsylvania",1804,105
1500000US420034190001,420034190001,"Block Group 1, Census Tract 4190, Allegheny County, Pennsylvania",1219,253
1500000US420034190002,420034190002,"Block Group 2, Census Tract 4190, Allegheny County, Pennsylvania",710,130
1500000US420034190003,420034190003,"Block Group 3, Census Tract 4190, Allegheny County, Pennsylvania",1120,193
1500000US420034200001,420034200001,"Block Group 1, Census Tract 4200, Allegheny County, Pennsylvania",1670,180
1500000US420034211001,420034211001,"Block Group 1, Census Tract 4211, Allegheny County, Pennsylvania",1370,248
1500000US420034211002,420034211002,"Block Group 2, Census Tract 4211, Allegheny County, Pennsylvania",847,147
1500000US420034211003,420034211003,"Block Group 3, Census Tract 4211, Allegheny County, Pennsylvania",1329,200
1500000US420034211004,420034211004,"Block Group 4, Census Tract 4211, Allegheny County, Pennsylvania",642,216
1500000US420034212001,420034212001,"Block Group 1, Census Tract 4212, Allegheny County, Pennsylvania",2073,199
1500000US420034212002,420034212002,"Block Group 2, Census Tract 4212, Allegheny County, Pennsylvania",993,160
1500000US420034212003,420034212003,"Block Group 3, Census Tract 4212, Allegheny County, Pennsylvania",307,118
1500000US420034212004,420034212004,"Block Group 4, Census Tract 4212, Allegheny County, Pennsylvania",968,142
1500000US420034220001,420034220001,"Block Group 1, Census Tract 4220, Allegheny County, Pennsylvania",1845,314
1500000US420034220002,420034220002,"Block Group 2, Census Tract 4220, Allegheny County, Pennsylvania",541,236
1500000US420034220003,420034220003,"Block Group 3, Census Tract 4220, Allegheny County, Pennsylvania",837,197
1500000US420034220004,420034220004,"Block Group 4, Census Tract 4220, Allegheny County, Pennsylvania",2169,301
1500000US420034230001,420034230001,"Block Group 1, Census Tract 4230, Allegheny County, Pennsylvania",867,160
1500000US420034230002,420034230002,"Block Group 2, Census Tract 4230, Allegheny County, Pennsylvania",1093,178
1500000US420034230003,420034230003,"Block Group 3, Census Tract 4230, Allegheny County, Pennsylvania",813,151
1500000US420034240001,420034240001,"Block Group 1, Census Tract 4240, Allegheny County, Pennsylvania",1360,280
1500000US420034240002,420034240002,"Block Group 2, Census Tract 4240, Allegheny County, Pennsylvania",738,177
1500000US420034240003,420034240003,"Block Group 3, Census Tract 4240, Allegheny County, Pennsylvania",516,153
1500000US420034240004,420034240004,"Block Group 4, Census Tract 4240, Allegheny County, Pennsylvania",807,258
1500000US420034250001,420034250001,"Block Group 1, Census Tract 4250, Allegheny County, Pennsylvania",863,213
1500000US420034250002,420034250002,"Block Group 2, Census Tract 4250, Allegheny County, Pennsylvania",791,236
1500000US420034250003,420034250003,"Block Group 3, Census Tract 4250, Allegheny County, Pennsylvania",1095,236
1500000US420034250004,420034250004,"Block Group 4, Census Tract 4250, Allegheny County, Pennsylvania",666,162
1500000US420034263001,420034263001,"Block Group 1, Census Tract 4263, Allegheny County, Pennsylvania",1461,333
1500000US420034263002,420034263002,"Block Group 2, Census Tract 4263, Allegheny County, Pennsylvania",2333,368
1500000US420034263003,420034263003,"Block Group 3, Census Tract 4263, Allegheny County, Pennsylvania",2357,283
1500000US420034264001,420034264001,"Block Group 1, Census Tract 4264, Allegheny County, Pennsylvania",916,298
1500000US420034264002,420034264002,"Block Group 2, Census Tract 4264, Allegheny County, Pennsylvania",1151,236
1500000US420034264003,420034264003,"Block Group 3, Census Tract 4264, Allegheny County, Pennsylvania",1013,213
1500000US420034264004,420034264004,"Block Group 4, Census Tract 4264, Allegheny County, Pennsylvania",1135,248
1500000US420034267001,420034267001,"Block Group 1, Census Tract 4267, Allegheny County, Pennsylvania",492,126
1500000US420034267002,420034267002,"Block Group 2, Census Tract 4267, Allegheny County, Pennsylvania",1773,169
1500000US420034268001,420034268001,"Block Group 1, Census Tract 4268, Allegheny County, Pennsylvania",1534,203
1500000US420034268002,420034268002,"Block Group 2, Census Tract 4268, Allegheny County, Pennsylvania",2576,276
1500000US420034268003,420034268003,"Block Group 3, Census Tract 4268, Allegheny County, Pennsylvania",1380,211
1500000US420034270001,420034270001,"Block Group 1, Census Tract 4270, Allegheny County, Pennsylvania",1381,245
1500000US420034270002,420034270002,"Block Group 2, Census Tract 4270, Allegheny County, Pennsylvania",904,232
1500000US420034270003,420034270003,"Block Group 3, Census Tract 4270, Allegheny County, Pennsylvania",1429,226
1500000US420034271001,420034271001,"Block Group 1, Census Tract 4271, Allegheny County, Pennsylvania",1954,355
1500000US420034271002,420034271002,"Block Group 2, Census Tract 4271, Allegheny County, Pennsylvania",1948,360
1500000US420034271003,420034271003,"Block Group 3, Census Tract 4271, Allegheny County, Pennsylvania",1587,327
1500000US420034272001,420034272001,"Block Group 1, Census Tract 4272, Allegheny County, Pennsylvania",1327,278
1500000US420034272002,420034272002,"Block Group 2, Census Tract 4272, Allegheny County, Pennsylvania",1198,285
1500000US420034272003,420034272003,"Block Group 3, Census Tract 4272, Allegheny County, Pennsylvania",1318,315
1500000US420034272004,420034272004,"Block Group 4, Census Tract 4272, Allegheny County, Pennsylvania",1146,324
1500000US420034281001,420034281001,"Block Group 1, Census Tract 4281, Allegheny County, Pennsylvania",601,135
1500000US420034281002,420034281002,"Block Group 2, Census Tract 4281, Allegheny County, Pennsylvania",562,133
1500000US420034282001,420034282001,"Block Group 1, Census Tract 4282, Allegheny County, Pennsylvania",478,118
1500000US420034282002,420034282002,"Block Group 2, Census Tract 4282, Allegheny County, Pennsylvania",1666,137
1500000US420034291001,420034291001,"Block Group 1, Census Tract 4291, Allegheny County, Pennsylvania",1450,182
1500000US420034291002,420034291002,"Block Group 2, Census Tract 4291, Allegheny County, Pennsylvania",1253,200
1500000US420034292011,420034292011,"Block Group 1, Census Tract 4292.01, Allegheny County, Pennsylvania",1697,185
1500000US420034292012,420034292012,"Block Group 2, Census Tract 4292.01, Allegheny County, Pennsylvania",2660,255
1500000US420034292021,420034292021,"Block Group 1, Census Tract 4292.02, Allegheny County, Pennsylvania",1342,184
1500000US420034292022,420034292022,"Block Group 2, Census Tract 4292.02, Allegheny County, Pennsylvania",1299,183
1500000US420034292023,420034292023,"Block Group 3, Census Tract 4292.02, Allegheny County, Pennsylvania",1828,254
1500000US420034293001,420034293001,"Block Group 1, Census Tract 4293, Allegheny County, Pennsylvania",1588,260
1500000US420034293002,420034293002,"Block Group 2, Census Tract 4293, Allegheny County, Pennsylvania",1528,294
1500000US420034293003,420034293003,"Block Group 3, Census Tract 4293, Allegheny County, Pennsylvania",1311,328
1500000US420034293004,420034293004,"Block Group 4, Census Tract 4293, Allegheny County, Pennsylvania",945,250
1500000US420034294001,420034294001,"Block Group 1, Census Tract 4294, Allegheny County, Pennsylvania",732,315
1500000US420034294002,420034294002,"Block Group 2, Census Tract 4294, Allegheny County, Pennsylvania",1662,235
1500000US420034294003,420034294003,"Block Group 3, Census Tract 4294, Allegheny County, Pennsylvania",1232,222
1500000US420034294004,420034294004,"Block Group 4, Census Tract 4294, Allegheny County, Pennsylvania",887,205
1500000US420034295001,420034295001,"Block Group 1, Census Tract 4295, Allegheny County, Pennsylvania",1728,279
1500000US420034295002,420034295002,"Block Group 2, Census Tract 4295, Allegheny County, Pennsylvania",1711,288
1500000US420034295003,420034295003,"Block Group 3, Census Tract 4295, Allegheny County, Pennsylvania",644,174
1500000US420034296001,420034296001,"Block Group 1, Census Tract 4296, Allegheny County, Pennsylvania",2203,230
1500000US420034296002,420034296002,"Block Group 2, Census Tract 4296, Allegheny County, Pennsylvania",874,175
1500000US420034297001,420034297001,"Block Group 1, Census Tract 4297, Allegheny County, Pennsylvania",1640,210
1500000US420034297002,420034297002,"Block Group 2, Census Tract 4297, Allegheny County, Pennsylvania",790,176
1500000US420034301001,420034301001,"Block Group 1, Census Tract 4301, Allegheny County, Pennsylvania",687,115
1500000US420034301002,420034301002,"Block Group 2, Census Tract 4301, Allegheny County, Pennsylvania",1413,132
1500000US420034302001,420034302001,"Block Group 1, Census Tract 4302, Allegheny County, Pennsylvania",739,213
1500000US420034302002,420034302002,"Block Group 2, Census Tract 4302, Allegheny County, Pennsylvania",1313,252
1500000US420034302003,420034302003,"Block Group 3, Census Tract 4302, Allegheny County, Pennsylvania",905,276
1500000US420034302004,420034302004,"Block Group 4, Census Tract 4302, Allegheny County, Pennsylvania",811,176
1500000US420034302005,420034302005,"Block Group 5, Census Tract 4302, Allegheny County, Pennsylvania",836,242
1500000US420034311001,420034311001,"Block Group 1, Census Tract 4311, Allegheny County, Pennsylvania",1796,208
1500000US420034311002,420034311002,"Block Group 2, Census Tract 4311, Allegheny County, Pennsylvania",1521,182
1500000US420034314001,420034314001,"Block Group 1, Census Tract 4314, Allegheny County, Pennsylvania",1900,146
1500000US420034315001,420034315001,"Block Group 1, Census Tract 4315, Allegheny County, Pennsylvania",604,124
1500000US420034315002,420034315002,"Block Group 2, Census Tract 4315, Allegheny County, Pennsylvania",918,180
1500000US420034315003,420034315003,"Block Group 3, Census Tract 4315, Allegheny County, Pennsylvania",901,193
1500000US420034315004,420034315004,"Block Group 4, Census Tract 4315, Allegheny County, Pennsylvania",645,181
1500000US420034323001,420034323001,"Block Group 1, Census Tract 4323, Allegheny County, Pennsylvania",989,161
1500000US420034323002,420034323002,"Block Group 2, Census Tract 4323, Allegheny County, Pennsylvania",1069,171
1500000US420034324001,420034324001,"Block Group 1, Census Tract 4324, Allegheny County, Pennsylvania",948,194
1500000US420034324002,420034324002,"Block Group 2, Census Tract 4324, Allegheny County, Pennsylvania",848,178
1500000US420034324003,420034324003,"Block Group 3, Census Tract 4324, Allegheny County, Pennsylvania",812,214
1500000US420034340001,420034340001,"Block Group 1, Census Tract 4340, Allegheny County, Pennsylvania",881,81
1500000US420034340002,420034340002,"Block Group 2, Census Tract 4340, Allegheny County, Pennsylvania",893,82
1500000US420034350001,420034350001,"Block Group 1, Census Tract 4350, Allegheny County, Pennsylvania",1334,163
1500000US420034350002,420034350002,"Block Group 2, Census Tract 4350, Allegheny County, Pennsylvania",1109,126
1500000US420034370001,420034370001,"Block Group 1, Census Tract 4370, Allegheny County, Pennsylvania",3643,396
1500000US420034370002,420034370002,"Block Group 2, Census Tract 4370, Allegheny County, Pennsylvania",2294,396
1500000US420034390001,420034390001,"Block Group 1, Census Tract 4390, Allegheny County, Pennsylvania",1422,81
1500000US420034455001,420034455001,"Block Group 1, Census Tract 4455, Allegheny County, Pennsylvania",866,196
1500000US420034455002,420034455002,"Block Group 2, Census Tract 4455, Allegheny County, Pennsylvania",1666,221
1500000US420034455003,420034455003,"Block Group 3, Census Tract 4455, Allegheny County, Pennsylvania",1320,268
1500000US420034460001,420034460001,"Block Group 1, Census Tract 4460, Allegheny County, Pennsylvania",852,80
1500000US420034460002,420034460002,"Block Group 2, Census Tract 4460, Allegheny County, Pennsylvania",787,88
1500000US420034470001,420034470001,"Block Group 1, Census Tract 4470, Allegheny County, Pennsylvania",1622,109
1500000US420034480001,420034480001,"Block Group 1, Census Tract 4480, Allegheny County, Pennsylvania",1287,94
1500000US420034490001,420034490001,"Block Group 1, Census Tract 4490, Allegheny County, Pennsylvania",2607,45
1500000US420034507001,420034507001,"Block Group 1, Census Tract 4507, Allegheny County, Pennsylvania",1509,255
1500000US420034507002,420034507002,"Block Group 2, Census Tract 4507, Allegheny County, Pennsylvania",1637,208
1500000US420034508001,420034508001,"Block Group 1, Census Tract 4508, Allegheny County, Pennsylvania",1580,289
1500000US420034508002,420034508002,"Block Group 2, Census Tract 4508, Allegheny County, Pennsylvania",374,148
1500000US420034508003,420034508003,"Block Group 3, Census Tract 4508, Allegheny County, Pennsylvania",517,163
1500000US420034511011,420034511011,"Block Group 1, Census Tract 4511.01, Allegheny County, Pennsylvania",1650,166
1500000US420034511012,420034511012,"Block Group 2, Census Tract 4511.01, Allegheny County, Pennsylvania",2083,299
1500000US420034511021,420034511021,"Block Group 1, Census Tract 4511.02, Allegheny County, Pennsylvania",1744,284
1500000US420034511022,420034511022,"Block Group 2, Census Tract 4511.02, Allegheny County, Pennsylvania",958,143
1500000US420034511023,420034511023,"Block Group 3, Census Tract 4511.02, Allegheny County, Pennsylvania",2987,329
1500000US420034511041,420034511041,"Block Group 1, Census Tract 4511.04, Allegheny County, Pennsylvania",2986,246
1500000US420034511042,420034511042,"Block Group 2, Census Tract 4511.04, Allegheny County, Pennsylvania",560,159
1500000US420034511051,420034511051,"Block Group 1, Census Tract 4511.05, Allegheny County, Pennsylvania",1036,257
1500000US420034511052,420034511052,"Block Group 2, Census Tract 4511.05, Allegheny County, Pennsylvania",1445,549
1500000US420034511053,420034511053,"Block Group 3, Census Tract 4511.05, Allegheny County, Pennsylvania",2647,489
1500000US420034513001,420034513001,"Block Group 1, Census Tract 4513, Allegheny County, Pennsylvania",3991,404
1500000US420034513002,420034513002,"Block Group 2, Census Tract 4513, Allegheny County, Pennsylvania",1088,270
1500000US420034513003,420034513003,"Block Group 3, Census Tract 4513, Allegheny County, Pennsylvania",1473,268
1500000US420034513004,420034513004,"Block Group 4, Census Tract 4513, Allegheny County, Pennsylvania",787,224
1500000US420034520001,420034520001,"Block Group 1, Census Tract 4520, Allegheny County, Pennsylvania",368,188
1500000US420034520002,420034520002,"Block Group 2, Census Tract 4520, Allegheny County, Pennsylvania",1860,337
1500000US420034520003,420034520003,"Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania",1725,337
1500000US420034520004,420034520004,"Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania",1443,420
1500000US420034530031,420034530031,"Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania",1380,131
1500000US420034530032,420034530032,"Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania",532,84
1500000US420034530041,420034530041,"Block Group 1, Census Tract 4530.04, Allegheny County, Pennsylvania",1769,281
1500000US420034530042,420034530042,"Block Group 2, Census Tract 4530.04, Allegheny County, Pennsylvania",2336,531
1500000US420034530043,420034530043,"Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania",2121,347
1500000US420034530044,420034530044,"Block Group 4, Census Tract 4530.04, Allegheny County, Pennsylvania",801,278
1500000US420034550001,420034550001,"Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania",1508,102
1500000US420034560011,420034560011,"Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania",849,194
1500000US420034560012,420034560012,"Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania",2523,215
1500000US420034560031,420034560031,"Block Group 1, Census Tract 4560.03, Allegheny County, Pennsylvania",1119,348
1500000US420034560032,420034560032,"Block Group 2, Census Tract 4560.03, Allegheny County, Pennsylvania",3122,417
1500000US420034560033,420034560033,"Block Group 3, Census Tract 4560.03, Allegheny County, Pennsylvania",2989,521
1500000US420034560041,420034560041,"Block Group 1, Census Tract 4560.04, Allegheny County, Pennsylvania",1588,307
1500000US420034560042,420034560042,"Block Group 2, Census Tract 4560.04, Allegheny County, Pennsylvania",3093,339
1500000US420034571001,420034571001,"Block Group 1, Census Tract 4571, Allegheny County, Pennsylvania",803,114
1500000US420034571002,420034571002,"Block Group 2, Census Tract 4571, Allegheny County, Pennsylvania",713,117
1500000US420034572001,420034572001,"Block Group 1, Census Tract 4572, Allegheny County, Pennsylvania",426,134
1500000US420034572002,420034572002,"Block Group 2, Census Tract 4572, Allegheny County, Pennsylvania",924,208
1500000US420034572003,420034572003,"Block Group 3, Census Tract 4572, Allegheny County, Pennsylvania",1324,166
1500000US420034572004,420034572004,"Block Group 4, Census Tract 4572, Allegheny County, Pennsylvania",927,160
1500000US420034580001,420034580001,"Block Group 1, Census Tract 4580, Allegheny County, Pennsylvania",750,269
1500000US420034580002,420034580002,"Block Group 2, Census Tract 4580, Allegheny County, Pennsylvania",3738,400
1500000US420034580003,420034580003,"Block Group 3, Census Tract 4580, Allegheny County, Pennsylvania",1494,307
1500000US420034580004,420034580004,"Block Group 4, Census Tract 4580, Allegheny County, Pennsylvania",1773,295
1500000US420034591011,420034591011,"Block Group 1, Census Tract 4591.01, Allegheny County, Pennsylvania",1733,138
